age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,1,20,1,other,yes
35,services,married,secondary,no,52,yes,no,cellular,4,jun,2,94,4,success,yes
41,services,married,secondary,no,0,yes,yes,cellular,4,jun,2,122,2,failure,yes
33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,1,80,14,other,yes
32,management,married,tertiary,no,4945,no,no,cellular,4,jun,1,119,2,other,yes
38,technician,single,secondary,no,1130,no,no,cellular,4,jun,2,98,1,success,yes
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,2,391,3,failure,yes
35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,1,119,3,failure,yes
31,management,single,tertiary,no,617,no,no,cellular,4,jun,1,97,2,success,yes
34,admin.,single,secondary,no,303,no,no,cellular,4,jun,3,126,3,failure,yes
40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,3,50,8,failure,yes
28,management,single,secondary,no,171,no,no,cellular,5,jun,1,87,1,success,yes
35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,1,86,7,success,yes
25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,1,94,1,success,yes
31,management,single,tertiary,no,924,no,no,cellular,5,jun,2,98,1,success,yes
22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,2,91,1,success,yes
32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,2,83,2,success,yes
36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,9,jun,4,85,4,success,yes
60,management,married,secondary,no,544,no,no,cellular,12,jun,7,357,2,failure,yes
40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,2,207,1,other,yes
50,management,married,tertiary,no,1612,no,no,cellular,15,jun,2,98,2,other,yes
59,technician,married,secondary,no,259,no,no,cellular,15,jun,1,89,1,success,yes
31,student,single,secondary,no,1776,no,no,cellular,15,jun,1,207,1,other,yes
26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,1,105,1,failure,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,15,jun,1,90,1,success,yes
34,management,married,tertiary,no,2374,yes,yes,cellular,18,jun,2,314,2,failure,yes
26,services,single,secondary,no,1347,no,no,telephone,18,jun,6,92,5,other,yes
49,management,single,tertiary,no,7443,no,no,telephone,19,jun,5,211,2,failure,yes
83,retired,married,primary,no,425,no,no,telephone,22,jun,1,140,1,failure,yes
61,management,married,tertiary,no,997,no,no,cellular,22,jun,1,104,1,success,yes
37,admin.,married,secondary,no,2061,yes,yes,cellular,22,jun,1,109,3,failure,yes
72,self-employed,married,tertiary,no,132,no,no,cellular,1,jul,2,65,1,success,yes
40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,1,395,2,success,yes
42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,jul,1,342,1,failure,yes
28,management,single,tertiary,no,12956,yes,no,cellular,2,jul,1,399,3,success,yes
39,admin.,divorced,secondary,no,19,yes,no,cellular,2,jul,2,147,5,success,yes
31,blue-collar,married,secondary,no,625,yes,no,cellular,2,jul,2,49,3,failure,yes
30,unemployed,married,tertiary,no,330,no,no,cellular,3,jul,1,80,1,success,yes
41,entrepreneur,married,primary,no,0,no,no,cellular,3,jul,2,389,1,other,yes
37,services,married,secondary,no,981,no,no,cellular,7,jul,2,386,1,success,yes
38,unemployed,married,primary,no,7005,yes,no,cellular,7,jul,1,412,1,failure,yes
31,management,single,secondary,no,202,yes,no,cellular,8,jul,1,62,1,failure,yes
31,management,single,tertiary,no,307,no,no,cellular,8,jul,1,229,2,failure,yes
52,technician,married,tertiary,no,2557,no,no,cellular,8,jul,1,156,1,other,yes
27,management,single,tertiary,no,2489,no,no,cellular,15,jul,2,163,2,other,yes
25,management,single,tertiary,no,219,no,no,cellular,4,aug,1,96,1,success,yes
47,technician,married,secondary,no,1167,yes,no,cellular,4,aug,1,96,6,success,yes
40,technician,single,tertiary,no,1646,yes,no,cellular,4,aug,1,92,5,success,yes
46,management,married,tertiary,no,242,no,no,cellular,4,aug,2,96,1,success,yes
55,management,divorced,tertiary,no,2383,no,no,cellular,5,aug,2,63,2,success,yes
30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,2,93,4,success,yes
48,management,married,tertiary,no,1147,no,no,cellular,5,aug,1,64,2,success,yes
47,management,single,tertiary,no,86,no,no,cellular,5,aug,1,97,4,success,yes
27,management,single,tertiary,no,6791,no,no,cellular,5,aug,2,69,26,other,yes
37,unemployed,single,tertiary,no,1291,no,no,cellular,5,aug,1,97,2,success,yes
40,management,married,tertiary,no,0,no,no,cellular,6,aug,2,98,6,success,yes
53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1,98,2,failure,yes
46,management,married,tertiary,no,4693,no,yes,cellular,7,aug,1,394,2,failure,yes
41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,1,95,2,failure,yes
37,admin.,married,secondary,no,96,no,no,cellular,7,aug,1,99,2,success,yes
34,management,married,tertiary,no,0,yes,no,cellular,7,aug,1,99,2,success,yes
44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,1,99,2,other,yes
42,services,single,secondary,no,3403,yes,no,cellular,7,aug,1,99,1,failure,yes
58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,1,99,2,success,yes
23,student,single,secondary,no,0,no,no,cellular,7,aug,1,99,7,success,yes
54,technician,married,secondary,no,10185,no,no,cellular,10,aug,1,70,2,other,yes
59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,1,185,2,success,yes
32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,1,102,2,failure,yes
31,management,married,tertiary,no,10884,no,no,cellular,10,aug,3,98,2,success,yes
42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,1,103,3,success,yes
42,services,single,tertiary,no,94,yes,no,cellular,11,aug,2,90,4,failure,yes
57,technician,married,secondary,no,589,yes,no,cellular,11,aug,1,190,5,failure,yes
30,management,single,tertiary,no,533,no,no,cellular,11,aug,2,99,4,success,yes
42,technician,married,secondary,no,994,yes,no,cellular,11,aug,1,78,5,failure,yes
26,admin.,single,secondary,no,96,no,no,cellular,11,aug,1,70,3,failure,yes
40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,1,461,1,success,yes
39,admin.,married,secondary,no,260,yes,no,cellular,11,aug,2,116,2,failure,yes
58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,1,461,1,failure,yes
31,services,single,secondary,no,181,no,no,cellular,12,aug,1,104,1,success,yes
36,management,single,tertiary,no,3850,yes,no,cellular,12,aug,2,100,4,failure,yes
41,management,married,tertiary,no,27696,no,no,cellular,12,aug,2,104,1,failure,yes
59,technician,married,secondary,no,116,no,no,cellular,12,aug,4,422,3,failure,yes
34,management,single,tertiary,no,48,yes,no,cellular,12,aug,3,93,6,failure,yes
55,management,married,primary,no,113,no,no,cellular,12,aug,1,457,3,failure,yes
33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,2,104,1,success,yes
43,technician,married,tertiary,no,2643,no,no,cellular,12,aug,3,100,5,success,yes
34,services,married,secondary,no,1337,no,no,cellular,12,aug,2,104,1,success,yes
38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,3,94,10,failure,yes
31,admin.,married,secondary,no,35,no,no,cellular,13,aug,2,105,1,success,yes
50,services,married,secondary,no,3169,no,no,cellular,13,aug,1,430,1,failure,yes
56,management,married,tertiary,no,616,no,no,cellular,13,aug,2,105,2,success,yes
76,retired,married,primary,no,3324,no,no,cellular,13,aug,2,192,1,failure,yes
28,technician,single,secondary,no,113,no,no,cellular,13,aug,3,105,1,failure,yes
56,retired,married,primary,no,9367,no,no,cellular,13,aug,2,101,2,success,yes
45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,2,462,1,success,yes
49,management,married,tertiary,no,1,no,no,telephone,13,aug,2,101,4,success,yes
26,admin.,single,secondary,no,255,no,no,cellular,14,aug,2,106,2,success,yes
47,unemployed,married,secondary,no,926,no,no,cellular,14,aug,1,403,5,success,yes
44,management,married,tertiary,no,226,yes,no,cellular,14,aug,3,270,3,failure,yes
33,unemployed,single,tertiary,no,1974,no,no,cellular,14,aug,2,191,1,failure,yes
39,entrepreneur,married,tertiary,no,942,yes,no,cellular,14,aug,3,267,1,other,yes
42,admin.,married,primary,no,-306,yes,no,cellular,17,aug,1,459,1,success,yes
35,management,single,tertiary,no,431,no,no,cellular,17,aug,2,397,1,failure,yes
62,retired,married,secondary,no,1495,no,no,cellular,17,aug,1,196,1,success,yes
26,management,single,tertiary,no,828,yes,no,cellular,17,aug,1,199,1,failure,yes
22,student,single,secondary,no,948,no,no,telephone,18,aug,1,197,2,failure,yes
30,student,single,secondary,no,48,no,no,cellular,18,aug,1,173,1,failure,yes
34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,1,84,2,failure,yes
55,technician,married,secondary,no,1938,no,yes,cellular,18,aug,1,386,3,success,yes
49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,1,461,5,failure,yes
43,admin.,married,secondary,no,132,no,no,cellular,19,aug,1,84,3,success,yes
44,admin.,married,secondary,no,10905,no,no,cellular,19,aug,2,271,1,other,yes
30,management,single,tertiary,no,5359,no,no,cellular,19,aug,1,84,2,success,yes
38,technician,married,secondary,no,10596,no,no,cellular,19,aug,1,197,4,other,yes
27,technician,single,tertiary,no,11862,no,no,cellular,20,aug,1,87,6,failure,yes
42,management,married,primary,no,5310,yes,no,cellular,20,aug,1,90,3,success,yes
20,student,single,secondary,no,215,no,no,cellular,21,aug,4,183,1,other,yes
60,admin.,married,secondary,no,106,no,no,cellular,21,aug,3,91,1,success,yes
25,student,single,secondary,no,469,no,no,cellular,21,aug,1,86,1,other,yes
50,technician,married,secondary,no,3370,no,no,cellular,21,aug,2,80,2,success,yes
43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,1,88,4,success,yes
53,retired,divorced,tertiary,no,-309,yes,no,cellular,21,aug,2,428,2,success,yes
28,blue-collar,married,secondary,no,61,yes,no,cellular,21,aug,1,109,3,success,yes
59,unemployed,married,secondary,no,1047,no,no,cellular,21,aug,1,184,3,success,yes
29,management,single,tertiary,no,265,no,no,cellular,24,aug,2,94,1,success,yes
51,technician,married,secondary,no,117,no,no,cellular,24,aug,2,88,4,other,yes
37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,1,392,13,failure,yes
37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,1,193,1,success,yes
36,management,married,tertiary,no,255,no,no,cellular,25,aug,6,95,4,success,yes
43,services,married,secondary,no,2145,no,no,cellular,25,aug,2,95,4,success,yes
43,management,single,tertiary,no,1696,yes,no,cellular,26,aug,1,474,3,failure,yes
28,management,single,tertiary,no,223,yes,no,telephone,27,aug,2,119,1,other,yes
36,blue-collar,single,secondary,no,40,yes,no,cellular,27,aug,3,475,4,success,yes
36,technician,single,secondary,no,539,yes,no,cellular,27,aug,2,477,1,failure,yes
29,technician,single,secondary,no,590,no,no,cellular,27,aug,1,94,1,success,yes
34,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,3,130,5,other,yes
30,management,married,tertiary,no,7,yes,no,cellular,28,aug,1,164,4,other,yes
32,technician,married,tertiary,no,636,yes,no,cellular,28,aug,1,116,4,success,yes
55,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,2,93,8,failure,yes
36,management,single,tertiary,no,490,no,no,cellular,28,aug,8,98,1,failure,yes
27,student,single,tertiary,no,118,no,no,cellular,31,aug,3,98,1,failure,yes
45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,2,283,1,success,yes
52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,1,474,1,failure,yes
49,management,single,tertiary,no,5689,no,no,cellular,31,aug,1,97,3,failure,yes
30,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,1,157,12,failure,yes
39,management,married,tertiary,no,119,yes,no,cellular,1,sep,2,476,4,success,yes
48,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,1,98,5,success,yes
51,management,married,tertiary,no,2635,no,no,cellular,1,sep,1,98,2,failure,yes
48,technician,married,secondary,no,568,yes,no,cellular,2,sep,2,386,1,success,yes
34,services,single,secondary,no,528,yes,no,cellular,2,sep,3,100,5,other,yes
46,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,1,94,8,success,yes
31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,1,94,1,success,yes
32,admin.,married,secondary,no,995,no,no,cellular,3,sep,1,99,2,other,yes
40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,1,93,1,success,yes
55,management,married,primary,no,2587,no,no,cellular,4,sep,2,94,2,success,yes
57,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,1,157,4,failure,yes
26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,1,93,7,success,yes
30,admin.,single,secondary,no,2568,no,no,cellular,4,sep,1,100,4,other,yes
36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,3,97,2,success,yes
55,admin.,married,secondary,no,602,no,no,cellular,7,sep,1,98,5,success,yes
52,technician,married,secondary,no,0,yes,no,cellular,7,sep,1,294,1,failure,yes
36,services,married,secondary,no,52,yes,no,cellular,7,sep,1,95,6,success,yes
31,management,single,tertiary,no,924,no,no,cellular,7,sep,1,94,3,success,yes
50,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,1,92,3,success,yes
33,self-employed,married,secondary,no,409,no,no,cellular,8,sep,1,97,4,success,yes
25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,1,96,1,success,yes
32,management,single,tertiary,no,2915,no,no,cellular,8,sep,1,131,2,failure,yes
58,management,married,tertiary,no,1227,no,no,cellular,8,sep,2,95,1,success,yes
79,retired,married,secondary,no,723,no,no,telephone,9,sep,1,79,3,failure,yes
30,management,single,tertiary,no,147,no,no,cellular,9,sep,1,100,1,failure,yes
31,management,single,tertiary,no,12569,no,no,cellular,9,sep,1,295,1,failure,yes
34,management,married,tertiary,no,158,no,no,cellular,9,sep,2,132,4,failure,yes
28,admin.,single,secondary,no,261,yes,yes,cellular,9,sep,2,98,4,success,yes
46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,2,129,2,failure,yes
28,blue-collar,single,secondary,no,322,no,no,telephone,11,sep,2,95,3,other,yes
46,management,married,tertiary,no,7331,no,no,cellular,11,sep,4,95,2,other,yes
47,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,1,92,3,failure,yes
57,blue-collar,married,primary,no,3109,no,no,cellular,15,sep,2,105,2,success,yes
50,housemaid,married,secondary,no,388,no,no,cellular,15,sep,2,99,4,failure,yes
34,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,2,106,1,success,yes
32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,2,134,1,other,yes
50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,1,103,3,success,yes
54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,1,105,3,success,yes
26,management,single,tertiary,no,362,no,no,cellular,15,sep,1,104,2,success,yes
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,3,105,2,success,yes
29,management,single,tertiary,no,874,yes,no,cellular,16,sep,1,103,1,success,yes
25,management,single,tertiary,no,808,no,no,cellular,18,sep,2,114,2,failure,yes
70,retired,married,tertiary,no,44,no,no,cellular,18,sep,2,88,2,other,yes
83,retired,married,primary,no,425,no,no,telephone,22,sep,1,92,2,success,yes
43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,1,113,3,success,yes
45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,1,141,2,success,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,22,sep,1,99,2,success,yes
27,management,single,tertiary,no,20585,no,no,cellular,23,sep,1,100,1,success,yes
57,management,married,tertiary,no,10583,no,no,cellular,28,sep,3,98,3,success,yes
34,management,married,tertiary,no,16,yes,no,telephone,29,sep,1,119,1,other,yes
40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,1,121,1,success,yes
26,student,single,secondary,no,132,no,no,cellular,1,oct,1,119,1,success,yes
37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,1,119,1,failure,yes
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,1,115,3,other,yes
54,management,married,tertiary,no,1464,no,no,cellular,2,oct,2,94,1,success,yes
54,management,married,tertiary,no,8295,no,no,cellular,2,oct,2,119,1,success,yes
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,1,58,3,failure,yes
25,admin.,single,tertiary,no,1185,no,no,cellular,7,oct,1,114,1,failure,yes
24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,1,92,5,other,yes
36,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,2,175,2,success,yes
58,retired,married,primary,no,565,no,no,telephone,8,oct,1,93,1,success,yes
33,management,single,tertiary,no,1781,no,no,cellular,8,oct,2,183,1,success,yes
27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,3,184,1,success,yes
60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,1,187,1,success,yes
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,3,187,1,failure,yes
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,1,182,1,success,yes
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,1,182,2,success,yes
36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,2,99,5,failure,yes
58,technician,married,primary,no,4198,no,no,cellular,15,oct,5,246,5,failure,yes
30,management,single,tertiary,no,536,no,no,cellular,15,oct,1,105,1,success,yes
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,3,184,3,failure,yes
43,services,married,primary,no,2557,yes,no,telephone,15,oct,3,183,5,success,yes
40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,1,135,1,failure,yes
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,1,185,2,failure,yes
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,1,183,1,failure,yes
77,retired,married,tertiary,no,0,no,no,cellular,16,oct,1,60,1,success,yes
31,management,married,tertiary,no,6138,no,no,cellular,16,oct,2,119,5,failure,yes
50,management,married,tertiary,no,469,no,no,cellular,16,oct,1,183,1,success,yes
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,1,143,3,failure,yes
